cap-surface,cap-color,bruises,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat,class
25,3,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
25,14,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,23,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
25,14,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
6,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
19,14,6,2,14,5,19,15,15,15.0,16.0,25,3,12,1
25,16,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
19,23,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
25,14,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
6,7,6,2,16,5,19,23,23,20.0,16.0,23,14,7,1
6,23,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,3,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
6,7,6,2,23,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
19,14,6,2,15,5,19,15,15,15.0,16.0,15,3,12,1
25,25,6,14,23,5,25,25,25,15.0,5.0,23,3,12,0
25,3,6,2,23,5,11,3,3,15.0,16.0,23,3,4,0
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
25,16,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,7,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
19,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,11,16,23,15.0,5.0,23,22,16,0
19,14,6,2,15,5,19,15,15,15.0,16.0,2,22,12,1
19,14,6,2,15,5,19,15,15,15.0,16.0,2,22,12,1
19,14,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
19,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
25,5,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,5,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
19,23,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
25,14,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,14,6,2,15,5,19,15,15,15.0,16.0,25,22,12,1
19,5,6,14,2,20,19,16,23,15.0,5.0,23,22,16,0
19,23,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
19,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
19,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
6,23,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
25,25,6,14,25,5,25,25,25,15.0,5.0,23,3,12,0
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,25,22,12,1
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,14,6,2,15,5,19,15,15,15.0,16.0,14,3,12,1
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,5,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
19,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,14,3,12,1
19,14,6,2,25,5,19,15,15,15.0,16.0,14,22,12,1
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,7,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
6,7,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
6,7,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
25,14,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,16,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
25,14,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,16,0
19,14,6,2,25,5,19,15,15,15.0,16.0,2,3,12,1
25,5,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
25,14,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
19,5,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,14,6,2,14,5,19,15,15,15.0,16.0,15,3,12,1
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
19,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,5,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,14,6,2,14,5,19,15,15,15.0,16.0,15,22,12,1
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
6,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,15,22,12,1
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
25,14,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
6,7,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
19,23,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,2,3,12,1
25,5,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,23,23,15.0,5.0,23,22,12,0
25,14,6,2,23,5,25,14,14,20.0,16.0,23,25,16,1
6,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
19,14,6,2,25,5,19,15,15,15.0,16.0,2,22,12,1
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
19,14,6,2,14,5,19,15,15,15.0,16.0,25,3,12,1
6,7,6,2,7,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
19,7,6,2,23,5,19,23,23,20.0,16.0,23,19,7,1
25,14,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
19,14,6,2,15,5,19,15,15,15.0,16.0,15,3,12,1
19,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
25,5,6,2,23,5,11,3,3,15.0,16.0,23,3,4,0
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,5,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,16,23,15.0,5.0,23,22,16,0
19,5,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
6,7,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
25,14,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
19,14,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,25,6,14,25,5,25,25,25,15.0,5.0,23,3,12,0
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,12,0
25,5,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
6,7,6,2,16,5,19,23,23,20.0,16.0,23,14,7,1
25,14,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,14,6,2,14,5,19,15,15,15.0,16.0,25,3,12,1
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
25,14,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,23,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
6,23,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,16,0
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,14,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
25,5,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
19,14,6,2,15,5,19,15,15,15.0,16.0,15,3,12,1
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,7,6,2,7,5,11,23,23,20.0,16.0,23,14,7,1
6,23,6,2,16,5,19,23,23,20.0,16.0,23,14,7,1
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,14,6,2,14,5,19,15,15,15.0,16.0,15,3,12,1
25,14,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,14,6,2,25,5,19,15,15,15.0,16.0,2,3,12,1
19,14,6,2,15,5,19,15,15,15.0,16.0,14,3,12,1
19,23,6,2,7,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,14,6,2,14,5,19,15,15,15.0,16.0,14,3,12,1
25,14,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
6,7,6,2,7,5,11,23,23,20.0,16.0,23,19,7,1
19,7,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
19,14,6,2,14,5,19,15,15,15.0,16.0,2,3,12,1
19,23,6,2,16,5,19,23,23,20.0,16.0,23,14,7,1
19,14,6,2,23,5,25,14,14,20.0,16.0,23,25,16,1
19,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
19,23,6,2,7,5,11,23,23,20.0,16.0,23,14,7,1
25,3,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
19,14,6,2,25,5,19,15,15,15.0,16.0,25,3,12,1
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,23,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
6,23,6,2,7,5,11,23,23,20.0,16.0,23,19,7,1
6,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,2,22,12,1
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,14,6,2,25,5,19,15,15,15.0,16.0,14,22,12,1
19,16,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
25,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
19,23,6,2,7,5,11,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
19,23,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,14,6,2,25,5,19,15,15,15.0,16.0,2,3,12,1
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
19,14,6,2,14,5,19,15,15,15.0,16.0,25,22,12,1
6,23,6,2,7,5,11,23,23,20.0,16.0,23,14,7,1
6,7,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,2,22,12,1
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
19,23,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
6,7,6,2,23,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
19,14,6,2,23,5,25,14,14,20.0,16.0,23,25,16,1
19,5,6,14,2,20,11,23,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
19,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
25,14,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
6,7,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,5,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
6,23,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
25,5,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
25,5,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
6,23,6,2,7,5,11,23,23,20.0,16.0,23,19,7,1
19,7,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
19,7,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
19,23,6,2,23,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
19,23,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,23,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,14,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,25,6,14,23,5,25,25,25,15.0,5.0,23,3,12,0
25,5,6,14,2,20,11,23,16,15.0,5.0,23,22,12,0
19,14,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
6,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
6,7,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
19,23,6,2,7,5,11,23,23,20.0,16.0,23,14,7,1
25,5,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
19,14,6,2,25,5,19,15,15,15.0,16.0,14,3,12,1
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,7,6,2,7,5,11,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,16,23,15.0,5.0,23,22,16,0
19,14,6,2,14,5,19,15,15,15.0,16.0,15,22,12,1
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,12,0
25,14,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
6,7,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
19,23,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
19,23,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,14,6,2,15,5,19,15,15,15.0,16.0,2,3,12,1
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,12,0
19,14,6,2,15,5,19,15,15,15.0,16.0,2,22,12,1
6,23,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
19,23,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
25,5,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
19,14,6,2,25,5,19,15,15,15.0,16.0,25,3,12,1
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,23,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
19,7,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
6,7,6,2,7,5,11,23,23,20.0,16.0,23,14,7,1
6,7,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
6,23,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,23,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,23,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
6,23,6,2,16,5,19,23,23,20.0,16.0,23,14,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,2,3,12,1
25,5,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,14,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
19,14,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
19,5,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,14,6,2,25,5,19,15,15,15.0,16.0,15,22,12,1
6,23,6,2,23,5,19,23,23,20.0,16.0,23,19,7,1
19,14,6,14,2,20,11,23,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
6,7,6,2,23,5,19,23,23,20.0,16.0,23,19,7,1
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
19,14,6,2,15,5,19,15,15,15.0,16.0,25,3,12,1
19,14,6,2,25,5,19,15,15,15.0,16.0,14,22,12,1
25,5,6,14,2,20,11,16,23,15.0,5.0,23,22,16,0
19,5,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
25,14,6,14,2,20,11,16,23,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,23,23,15.0,5.0,23,22,16,0
25,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
19,7,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
25,14,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
25,3,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
19,14,6,2,14,5,19,15,15,15.0,16.0,14,22,12,1
19,5,6,14,2,20,19,23,23,15.0,5.0,23,22,12,0
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
6,7,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
25,14,6,14,2,20,11,23,23,15.0,5.0,23,22,16,0
6,23,6,2,16,5,11,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,23,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
25,5,6,14,2,20,19,23,23,15.0,5.0,23,22,12,0
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
19,23,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
25,5,6,14,2,20,19,23,23,15.0,5.0,23,22,4,0
25,14,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
19,14,6,2,15,5,19,15,15,15.0,16.0,15,22,12,1
19,14,6,2,15,5,19,15,15,15.0,16.0,14,22,12,1
19,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,5,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
19,14,6,2,25,5,19,15,15,15.0,16.0,14,3,12,1
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,4,0
19,5,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,12,0
6,23,6,2,23,5,19,23,23,20.0,16.0,23,14,7,1
19,14,6,2,15,5,19,15,15,15.0,16.0,14,22,12,1
19,5,6,14,2,20,11,16,23,15.0,5.0,23,22,4,0
19,14,6,2,25,5,19,15,15,15.0,16.0,2,22,12,1
25,14,6,2,23,5,25,14,14,20.0,16.0,23,25,16,1
25,5,6,14,2,20,11,23,23,15.0,5.0,23,22,12,0
19,7,1,2,23,5,19,23,23,20.0,16.0,23,25,16,1
19,16,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
25,25,6,14,23,5,25,25,25,15.0,5.0,23,3,12,0
19,5,6,14,2,20,11,16,16,15.0,5.0,23,22,16,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,4,0
25,5,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
19,14,6,2,25,5,19,15,15,15.0,16.0,15,22,12,1
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,12,0
19,23,6,2,7,5,19,23,23,20.0,16.0,23,19,7,1
19,5,6,14,2,20,19,23,23,15.0,5.0,23,22,12,0
25,3,6,2,23,5,11,3,3,15.0,16.0,23,3,4,0
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,12,0
19,14,6,2,15,5,19,15,15,15.0,16.0,2,3,12,1
25,14,6,2,23,5,25,14,14,20.0,16.0,23,25,4,1
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
19,14,6,14,2,20,19,16,23,15.0,5.0,23,22,16,0
19,7,6,2,23,5,11,23,23,20.0,16.0,23,19,7,1
25,14,1,2,23,5,19,23,23,20.0,16.0,23,22,16,1
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,16,0
19,14,6,2,15,5,19,15,15,15.0,16.0,25,3,12,1
6,23,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
6,23,6,2,7,5,19,23,23,20.0,16.0,23,14,7,1
19,14,6,14,2,20,11,16,16,15.0,5.0,23,22,4,0
25,14,6,2,25,5,11,3,3,15.0,16.0,23,3,4,0
25,5,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
19,14,6,2,15,5,19,15,15,15.0,16.0,2,3,12,1
19,5,6,14,2,20,19,23,16,15.0,5.0,23,22,16,0
19,5,6,14,2,20,11,16,16,15.0,5.0,23,22,12,0
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
25,5,6,14,2,20,11,23,23,15.0,5.0,23,22,4,0
25,14,6,14,2,20,11,16,23,15.0,5.0,23,22,12,0
19,5,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
6,7,6,2,16,5,19,23,23,20.0,16.0,23,14,7,1
19,14,6,2,15,5,19,15,15,15.0,16.0,25,22,12,1
25,14,6,14,2,20,11,23,16,15.0,5.0,23,22,16,0
25,25,6,14,23,5,25,25,25,15.0,5.0,23,3,12,0
19,23,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,2,14,5,19,15,15,15.0,16.0,25,3,12,1
19,14,6,14,2,20,11,16,23,15.0,5.0,23,22,16,0
6,7,6,2,16,5,19,23,23,20.0,16.0,23,19,7,1
6,23,6,2,23,5,19,23,23,20.0,16.0,23,14,7,1
19,14,6,2,15,5,19,15,15,15.0,16.0,2,3,12,1
19,23,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
19,7,6,2,23,5,11,23,23,20.0,16.0,23,14,7,1
6,23,6,2,23,5,19,23,23,20.0,16.0,23,14,7,1
6,23,6,2,16,5,11,23,23,20.0,16.0,23,14,7,1
19,14,6,14,2,20,19,16,16,15.0,5.0,23,22,4,0
